0.00000, 0.00000, 0.00000, 1.00000, 0.00000, 0.00000, 0.00000
-0.00536, 0.00775, -0.02458, 0.99965, 0.11389, -0.00317, -0.01746
-0.01033, 0.00491, -0.03440, 0.99934, 0.23033, -0.01017, -0.02333
-0.01485, 0.00411, -0.01836, 0.99971, 0.32933, -0.01421, -0.00205
-0.01622, 0.00147, 0.00470, 0.99986, 0.43364, -0.00228, 0.00657
-0.01615, -0.00811, 0.02456, 0.99954, 0.53672, 0.01922, 0.00707
-0.01952, -0.01586, 0.04115, 0.99884, 0.64142, 0.04477, 0.00405
-0.03007, -0.02459, 0.04863, 0.99806, 0.76108, 0.07471, -0.00610
-0.03737, -0.03012, 0.04206, 0.99796, 0.88479, 0.10766, 0.00619
-0.03631, -0.02228, 0.03010, 0.99864, 1.02146, 0.13944, -0.00338
-0.03013, -0.01400, 0.01695, 0.99930, 1.14266, 0.15732, -0.00911
-0.02576, -0.00798, 0.00602, 0.99962, 1.25006, 0.16985, -0.01084
-0.02656, -0.01050, -0.00235, 0.99959, 1.35603, 0.18286, -0.00403
-0.01622, 0.00147, 0.00470, 0.99986, 0.43364, -0.00228, 0.00657
-0.01247, -0.00922, 0.01339, 0.99979, 0.53456, 0.02253, 0.00130
-0.02539, -0.01758, 0.01963, 0.99933, 0.63847, 0.04687, 0.00124
-0.08104, -0.03144, 0.02151, 0.99598, 0.75241, 0.07445, -0.00835
-0.10841, -0.03991, 0.01345, 0.99321, 0.86541, 0.11015, -0.00200
-0.12327, -0.03644, 0.00844, 0.99167, 0.98458, 0.12854, -0.00455
-0.13793, -0.03094, -0.00638, 0.98994, 1.12830, 0.14068, 0.01181
-0.15063, -0.02370, -0.01117, 0.98824, 1.24949, 0.14400, 0.01827
-0.17228, -0.02491, -0.01989, 0.98453, 1.38231, 0.15918, 0.03185
-0.17467, -0.03429, -0.01662, 0.98389, 1.49945, 0.16276, 0.02736
-0.18135, -0.03791, -0.00610, 0.98267, 1.60997, 0.17314, 0.03021
-0.16494, -0.02964, 0.01035, 0.98580, 1.72633, 0.19223, -0.00441
-0.16274, -0.02583, 0.01793, 0.98617, 1.83370, 0.20666, 0.03011
-0.15927, -0.02922, 0.02157, 0.98657, 1.95162, 0.23235, 0.04346
-0.14484, -0.03488, 0.00888, 0.98880, 2.06711, 0.27195, 0.05329
-0.13385, -0.03641, -0.00285, 0.99033, 2.19389, 0.29338, 0.02477
-0.13077, -0.03409, -0.01450, 0.99072, 2.31549, 0.31026, 0.02003
-0.11964, -0.02464, -0.02001, 0.99231, 2.43253, 0.31432, 0.04160
-0.11279, -0.02561, -0.02472, 0.99298, 2.54959, 0.32841, 0.04555
-0.11092, -0.02421, -0.02141, 0.99330, 2.66389, 0.33846, 0.03996
-0.10626, -0.02491, -0.02270, 0.99377, 2.77384, 0.37780, 0.03178
-0.10132, -0.02130, -0.01693, 0.99448, 2.88583, 0.38144, 0.03265
-0.10447, -0.01470, -0.00480, 0.99441, 2.99537, 0.38275, 0.01736
-0.10150, -0.01781, -0.00195, 0.99467, 3.09912, 0.37567, 0.06280
-0.10127, -0.01932, -0.00837, 0.99464, 3.20579, 0.36422, 0.03980
-0.10138, -0.02246, -0.02793, 0.99420, 3.31877, 0.34017, 0.06020
-0.09416, -0.01260, -0.05130, 0.99415, 3.44237, 0.33136, 0.03995
-0.07763, 0.00258, -0.08513, 0.99334, 3.56524, 0.30427, 0.04450
-0.06512, 0.02104, -0.11230, 0.99131, 3.68056, 0.27445, 0.02055
-0.07943, 0.01823, -0.13201, 0.98789, 3.78941, 0.23335, 0.00689
-0.08703, 0.01632, -0.14525, 0.98542, 3.89616, 0.20381, 0.00632
-0.10336, 0.02204, -0.14167, 0.98426, 3.99517, 0.16764, -0.00819
