0.00000, 0.00000, 0.00000, 1.00000, 0.00000, 0.00000, 0.00000
0.00361, -0.00861, 0.00570, 0.99994, -0.01196, 0.01815, 0.01424
0.00631, -0.01651, 0.00537, 0.99983, -0.01481, 0.01917, 0.03049
0.00892, -0.02250, 0.00079, 0.99971, -0.00718, 0.01303, 0.03519
0.01475, -0.02001, -0.01012, 0.99964, 0.00336, -0.00843, 0.04082
0.01486, -0.01708, -0.03172, 0.99924, 0.02982, -0.04036, 0.03485
0.00631, -0.01651, 0.00537, 0.99983, -0.01481, 0.01917, 0.03049
0.00892, -0.02250, 0.00079, 0.99971, -0.00718, 0.01303, 0.03519
0.01475, -0.02001, -0.01012, 0.99964, 0.00336, -0.00843, 0.04082
0.01486, -0.01708, -0.03172, 0.99924, 0.02982, -0.04036, 0.03485
0.01479, -0.01371, -0.05821, 0.99810, 0.06385, -0.07947, 0.02213
0.01984, 0.00462, -0.08780, 0.99593, 0.10110, -0.12877, 0.01164
0.01416, 0.01287, -0.11486, 0.99320, 0.13594, -0.18116, -0.00527
0.00578, 0.02011, -0.14083, 0.98981, 0.17526, -0.23730, -0.01743
-0.00371, 0.02999, -0.16468, 0.98588, 0.21434, -0.29978, -0.04289
-0.01419, 0.03690, -0.19031, 0.98093, 0.24388, -0.36550, -0.07066
-0.03602, 0.05301, -0.21242, 0.97507, 0.28528, -0.43321, -0.09957
-0.04702, 0.06862, -0.23759, 0.96780, 0.32309, -0.50335, -0.13279
-0.05037, 0.08653, -0.26853, 0.95805, 0.36627, -0.57313, -0.16775
-0.04418, 0.10160, -0.30317, 0.94647, 0.42279, -0.64149, -0.20225
-0.02354, 0.11932, -0.33542, 0.93418, 0.48779, -0.71241, -0.22183
-0.02284, 0.11705, -0.37367, 0.91986, 0.55146, -0.78474, -0.23696
-0.02664, 0.12031, -0.41044, 0.90353, 0.62882, -0.85187, -0.25538
-0.02550, 0.12291, -0.44588, 0.88625, 0.70066, -0.92192, -0.27428
-0.01723, 0.13270, -0.47624, 0.86908, 0.77054, -0.98479, -0.28339
-0.01223, 0.14059, -0.50340, 0.85245, 0.82799, -1.04930, -0.29017
0.04684, 0.13136, -0.51802, 0.84392, 0.87461, -1.11947, -0.29803
0.04430, 0.13558, -0.51708, 0.84397, 0.93774, -1.19379, -0.33092
0.04210, 0.13744, -0.50840, 0.84904, 0.98692, -1.23870, -0.36202
0.05299, 0.12354, -0.50529, 0.85242, 1.05311, -1.29397, -0.39898
0.06215, 0.10773, -0.48866, 0.86357, 1.11284, -1.34386, -0.42577
0.06729, 0.10440, -0.47553, 0.87089, 1.17929, -1.38829, -0.43120
0.06656, 0.09988, -0.45479, 0.88247, 1.24668, -1.42997, -0.44854
0.06448, 0.09317, -0.43863, 0.89149, 1.31873, -1.46972, -0.45127
0.05257, 0.09248, -0.42808, 0.89746, 1.39719, -1.51536, -0.46704
0.04583, 0.09062, -0.41924, 0.90218, 1.48289, -1.56132, -0.46720
0.04308, 0.09351, -0.41396, 0.90445, 1.57450, -1.60280, -0.48475
0.04160, 0.08943, -0.41126, 0.90616, 1.66478, -1.65333, -0.48314
0.04963, 0.09122, -0.40106, 0.91015, 1.74892, -1.70285, -0.47993
0.04554, 0.09076, -0.39845, 0.91155, 1.82564, -1.73720, -0.49980
0.03917, 0.08779, -0.39037, 0.91562, 1.89742, -1.77572, -0.51983
0.02729, 0.11468, -0.36266, 0.92444, 1.96456, -1.81679, -0.53467
0.02197, 0.10978, -0.33578, 0.93526, 2.04779, -1.87032, -0.51739
0.02493, 0.10723, -0.30808, 0.94497, 2.13190, -1.90732, -0.53540
