0.00000, 0.00000, 0.00000, 1.00000, 0.00000, 0.00000, 0.00000
0.00540, 0.00998, -0.02823, 0.99954, 0.08488, 0.00247, 0.01633
0.00406, 0.01696, -0.05132, 0.99853, 0.17532, 0.00859, 0.02054
0.00249, 0.02239, -0.06330, 0.99774, 0.26374, 0.01816, 0.01948
-0.00105, 0.02499, -0.06726, 0.99742, 0.34702, 0.02751, 0.01635
-0.00615, 0.01994, -0.06776, 0.99748, 0.43610, 0.04281, 0.01362
-0.00991, 0.01076, -0.05840, 0.99819, 0.52676, 0.06663, 0.01401
-0.00599, 0.01031, -0.04625, 0.99886, 0.57873, 0.08704, 0.00843
-0.00209, 0.01265, -0.03210, 0.99940, 0.63912, 0.08932, 0.02670
0.00040, 0.00978, -0.02410, 0.99966, 0.70097, 0.11120, 0.02530
0.00130, 0.00785, -0.02286, 0.99971, 0.79026, 0.12890, 0.03517
-0.00114, 0.00530, -0.02517, 0.99967, 0.87259, 0.14641, 0.04611
-0.00311, 0.00747, -0.03154, 0.99947, 0.97055, 0.16128, 0.05310
-0.00338, 0.00721, -0.03950, 0.99919, 1.06540, 0.18301, 0.06660
0.00610, 0.01051, -0.04260, 0.99902, 1.15466, 0.20422, 0.08234
0.00499, 0.01245, -0.03933, 0.99914, 1.23377, 0.22314, 0.08674
0.00154, 0.00859, -0.03071, 0.99949, 1.31741, 0.23710, 0.08435
0.00038, -0.00636, -0.01358, 0.99989, 1.40851, 0.24751, 0.08571
0.00527, -0.02457, 0.01037, 0.99963, 1.49955, 0.27083, 0.10961
0.00471, -0.02785, 0.04120, 0.99875, 1.58281, 0.28685, 0.11542
0.00339, -0.03155, 0.06862, 0.99714, 1.65943, 0.29912, 0.12396
0.00108, -0.03508, 0.08325, 0.99591, 1.76252, 0.32171, 0.12382
-0.00334, -0.04031, 0.08717, 0.99537, 1.85776, 0.34788, 0.12839
-0.00957, -0.04537, 0.08224, 0.99553, 1.94967, 0.37356, 0.12983
-0.01401, -0.04375, 0.07434, 0.99617, 2.05565, 0.39808, 0.15736
-0.01679, -0.03605, 0.06390, 0.99716, 2.15213, 0.42389, 0.14814
-0.00019, -0.03601, 0.05150, 0.99802, 2.26269, 0.42589, 0.18943
0.00885, -0.03434, 0.04649, 0.99829, 2.36924, 0.44364, 0.19041
0.01553, -0.03548, 0.04721, 0.99813, 2.46817, 0.44232, 0.19378
0.01284, -0.04401, 0.05924, 0.99719, 2.55452, 0.45111, 0.19227
0.00525, -0.05232, 0.08149, 0.99529, 2.65036, 0.47197, 0.19769
-0.00196, -0.05731, 0.10623, 0.99269, 2.74250, 0.50494, 0.20214
0.00083, -0.05930, 0.12804, 0.98999, 2.82979, 0.52867, 0.22485
0.00543, -0.06012, 0.14006, 0.98830, 2.92031, 0.56181, 0.23738
0.00521, -0.06060, 0.14142, 0.98808, 3.02003, 0.60950, 0.24368
0.00100, -0.06351, 0.13026, 0.98944, 3.13220, 0.64682, 0.25539
0.00094, -0.05797, 0.11778, 0.99135, 3.23774, 0.67476, 0.26450
0.00934, -0.04915, 0.10794, 0.99290, 3.33731, 0.70630, 0.29518
0.01397, -0.03345, 0.10126, 0.99420, 3.44117, 0.74026, 0.29145
0.01706, -0.02580, 0.09589, 0.99491, 3.53791, 0.75803, 0.30290
0.01414, -0.02687, 0.09980, 0.99454, 3.64108, 0.77777, 0.29766
0.01001, -0.03520, 0.11147, 0.99309, 3.74126, 0.80225, 0.29785
0.00984, -0.04450, 0.12762, 0.99078, 3.83019, 0.83848, 0.32647
0.01093, -0.04723, 0.14320, 0.98851, 3.92417, 0.88043, 0.35188
0.01002, -0.04796, 0.15147, 0.98725, 4.01500, 0.92498, 0.36903
0.00914, -0.05199, 0.15259, 0.98688, 4.11264, 0.97957, 0.38241
0.00818, -0.05663, 0.13989, 0.98851, 4.22761, 1.01554, 0.40246
0.01104, -0.05293, 0.11964, 0.99134, 4.34404, 1.03675, 0.40581
0.02114, -0.04593, 0.09165, 0.99451, 4.46398, 1.04192, 0.44474
0.02431, -0.02989, 0.06371, 0.99722, 4.58865, 1.05692, 0.42572
0.02318, -0.01836, 0.03712, 0.99887, 4.71225, 1.07027, 0.45329
0.01447, -0.01834, 0.02346, 0.99945, 4.82605, 1.09065, 0.44182
0.00762, -0.02174, 0.03246, 0.99921, 4.94165, 1.12765, 0.44609
0.00304, -0.02423, 0.05442, 0.99822, 5.04455, 1.15854, 0.44511
0.00570, -0.03362, 0.07560, 0.99655, 5.14991, 1.17872, 0.48051
0.00489, -0.04301, 0.09158, 0.99486, 5.24584, 1.21006, 0.49791
-0.00323, -0.05320, 0.10163, 0.99339, 5.35544, 1.25689, 0.49796
-0.00798, -0.05963, 0.09783, 0.99338, 5.46826, 1.27999, 0.52148
-0.00486, -0.05297, 0.08913, 0.99460, 5.59254, 1.31929, 0.51835
