686.81600, 0.00000, 0.00000, 0.00000, 1.00000, 0.00000, 0.00000, 0.00000
687.01700, -0.00030, 0.00020, 0.00010, 1.00000, 0.00067, -0.00576, -0.00112
687.21600, -0.00018, 0.00038, -0.00021, 1.00000, 0.00442, -0.01419, -0.00468
687.41600, -0.00000, 0.00058, -0.00038, 1.00000, 0.00516, -0.01552, -0.00526
687.61600, 0.00012, 0.00070, -0.00050, 1.00000, 0.00517, -0.01451, -0.00414
687.81600, 0.00001, 0.00088, -0.00076, 1.00000, 0.00542, -0.01922, -0.00547
688.01600, -0.00001, 0.00073, -0.00030, 1.00000, 0.00545, -0.01889, -0.00420
688.41600, 0.00004, -0.01807, 0.03905, 0.99907, 0.07483, -0.02130, -0.00366
688.61600, 0.00172, -0.02726, 0.05859, 0.99791, 0.11201, -0.00507, 0.00278
688.81600, 0.00279, -0.04221, 0.09002, 0.99504, 0.14956, 0.03879, 0.02439
689.01600, 0.00352, -0.05210, 0.11028, 0.99253, 0.20820, 0.06989, 0.03916
689.21600, 0.00451, -0.06290, 0.13235, 0.98919, 0.22188, 0.10790, 0.05866
689.41600, 0.00544, -0.07477, 0.15611, 0.98489, 0.29165, 0.16246, 0.08547
689.61600, 0.00624, -0.08152, 0.16763, 0.98245, 0.30576, 0.19800, 0.10302
689.81600, 0.00695, -0.09614, 0.19599, 0.97586, 0.35869, 0.24356, 0.12568
690.01600, 0.00784, -0.10227, 0.20718, 0.97291, 0.39119, 0.25830, 0.13481
690.21700, 0.00865, -0.11644, 0.23348, 0.96533, 0.41616, 0.30530, 0.15740
690.41600, 0.00899, -0.12393, 0.24853, 0.96062, 0.47428, 0.37623, 0.19168
690.61600, 0.00992, -0.13410, 0.26678, 0.95433, 0.48914, 0.42981, 0.21941
690.81600, 0.01028, -0.14461, 0.28601, 0.94720, 0.54665, 0.48894, 0.25250
691.01600, 0.01073, -0.14937, 0.29421, 0.94393, 0.55426, 0.51022, 0.26340
691.21600, 0.01117, -0.16201, 0.31919, 0.93367, 0.59979, 0.57105, 0.29543
691.41600, 0.01125, -0.16434, 0.32190, 0.93234, 0.61805, 0.58334, 0.30428
691.61600, 0.01198, -0.17780, 0.34647, 0.92098, 0.64320, 0.62914, 0.33033
691.81600, 0.01193, -0.18064, 0.35188, 0.91837, 0.68050, 0.66385, 0.34853
692.01600, 0.01240, -0.18994, 0.36779, 0.91022, 0.68898, 0.69854, 0.36972
692.21600, 0.01272, -0.19660, 0.37978, 0.90385, 0.74000, 0.76661, 0.40825
692.41600, 0.01261, -0.19952, 0.38505, 0.90098, 0.74083, 0.77288, 0.41356
692.61600, 0.01325, -0.21072, 0.40636, 0.88898, 0.76736, 0.83983, 0.44827
692.81600, 0.01318, -0.21160, 0.40787, 0.88808, 0.78167, 0.86594, 0.46230
693.01600, 0.01290, -0.22359, 0.43082, 0.87420, 0.78705, 0.92079, 0.49004
693.21600, 0.01279, -0.22636, 0.43627, 0.87079, 0.82436, 0.98578, 0.52438
693.41600, 0.01249, -0.23592, 0.45281, 0.85974, 0.82592, 1.02282, 0.54532
693.61600, 0.01259, -0.24137, 0.46550, 0.85141, 0.85516, 1.08068, 0.57742
693.81600, 0.01243, -0.24432, 0.47045, 0.84784, 0.86124, 1.08717, 0.58361
694.01600, 0.01327, -0.25415, 0.49197, 0.83259, 0.86845, 1.14785, 0.61694
694.21600, 0.01331, -0.25459, 0.49383, 0.83135, 0.86915, 1.17530, 0.63044
694.41600, 0.01354, -0.26654, 0.51640, 0.81370, 0.86969, 1.20986, 0.64982
694.61600, 0.01386, -0.26873, 0.52210, 0.80932, 0.88436, 1.27221, 0.68319
694.81600, 0.01427, -0.27652, 0.53684, 0.79695, 0.88163, 1.30089, 0.69774
695.01600, 0.01428, -0.28220, 0.54847, 0.78698, 0.89121, 1.37399, 0.73660
695.21700, 0.01467, -0.28460, 0.55372, 0.78242, 0.88440, 1.38625, 0.74313
695.41600, 0.01539, -0.29342, 0.57202, 0.76580, 0.87999, 1.45039, 0.77925
695.61600, 0.01541, -0.29330, 0.57269, 0.76536, 0.87458, 1.46756, 0.78797
695.81600, 0.01687, -0.30210, 0.58970, 0.74880, 0.87211, 1.51055, 0.81316
696.01600, 0.01725, -0.30314, 0.59266, 0.74603, 0.86622, 1.56875, 0.84346
696.21700, 0.01785, -0.30752, 0.60202, 0.73668, 0.86807, 1.58255, 0.85218
696.41600, 0.01808, -0.30981, 0.60702, 0.73159, 0.86572, 1.63361, 0.88064
696.61600, 0.01835, -0.31188, 0.61125, 0.72716, 0.86465, 1.63950, 0.88375
696.81700, 0.01855, -0.31747, 0.62187, 0.71565, 0.87151, 1.69606, 0.91683
697.01600, 0.01853, -0.31754, 0.62202, 0.71549, 0.87391, 1.71593, 0.92755
697.21600, 0.01910, -0.32276, 0.63182, 0.70446, 0.88983, 1.74273, 0.94287
