0, 0, 0, 1, 0, 0, 0
0.0012089, -0.0022192, 0.0036402, 0.99999, 0.091459, -0.0040717, -0.0092054
0.0017307, -0.0030712, 0.0053398, 0.99998, 0.17371, 0.00020279, -0.0057168
0.0022933, -0.0041503, 0.0077694, 0.99996, 0.25649, -0.0037689, -0.0082878
0.0019277, -0.0051782, 0.010121, 0.99993, 0.32795, -0.0076347, -0.0084968
0.0022654, -0.0063005, 0.011779, 0.99991, 0.39196, -0.0091763, -0.011646
0.0016237, -0.0070759, 0.014669, 0.99987, 0.47974, -0.008317, -0.0024415
0.0024956, -0.0095745, 0.018954, 0.99977, 0.57889, -0.0072443, -0.01124
0.0025463, -0.010849, 0.021414, 0.99971, 0.67716, -0.0038014, -0.0091832
0.0028623, -0.012443, 0.02525, 0.9996, 0.76926, -0.0074875, -0.0052778
0.0028874, -0.013584, 0.027736, 0.99952, 0.85094, 0.00070126, -0.0029684
0.0024633, -0.01495, 0.030105, 0.99943, 0.94178, 0.0050186, 0.0011237
0.0029865, -0.016371, 0.033467, 0.9993, 1.02, 0.0091927, 0.0031463
0.0026882, -0.017753, 0.036857, 0.99916, 1.1111, 0.0091625, 0.0048868
0.0021845, -0.019169, 0.040094, 0.99901, 1.2148, 0.0093948, 0.0055478
0.0022563, -0.021009, 0.044169, 0.9988, 1.3113, 0.014494, 0.0085507
0.0014876, -0.022271, 0.046792, 0.99866, 1.4006, 0.023062, 0.014126
0.00174, -0.024347, 0.051305, 0.99838, 1.4955, 0.03619, 0.020587
0.0018549, -0.026255, 0.054586, 0.99816, 1.5928, 0.047004, 0.024247
0.0017135, -0.028018, 0.0585, 0.99789, 1.6836, 0.051613, 0.029967
0.0013518, -0.029614, 0.062114, 0.99763, 1.7704, 0.060611, 0.033396
0.0015172, -0.031354, 0.065039, 0.99739, 1.8516, 0.06614, 0.035846
0.0017108, -0.032445, 0.067589, 0.99718, 1.9528, 0.080749, 0.042124
0.0017472, -0.035218, 0.071728, 0.9968, 2.0534, 0.091315, 0.044464
0.0011664, -0.036135, 0.075045, 0.99652, 2.1368, 0.10062, 0.054647
0.002352, -0.03844, 0.078043, 0.99621, 2.234, 0.10988, 0.050618
0.0019655, -0.04025, 0.082068, 0.99581, 2.3339, 0.12242, 0.057896
0.0019709, -0.041442, 0.084841, 0.99553, 2.4194, 0.13506, 0.062735
0.0012238, -0.04247, 0.08834, 0.99518, 2.5091, 0.1493, 0.076414
0.0012808, -0.044421, 0.091816, 0.99478, 2.5976, 0.1687, 0.082972
0.0016398, -0.045865, 0.094006, 0.99451, 2.6796, 0.19071, 0.090822
0.001356, -0.047154, 0.097719, 0.9941, 2.7788, 0.20554, 0.10187
0.001739, -0.048634, 0.10065, 0.99373, 2.8634, 0.23038, 0.11143
0.0014765, -0.049446, 0.1025, 0.9935, 2.9393, 0.24123, 0.11946
0.0014979, -0.04976, 0.1031, 0.99342, 2.9522, 0.24263, 0.11968
0.0018717, -0.049787, 0.10284, 0.99345, 2.9513, 0.25187, 0.1221
0.0017029, -0.049703, 0.10284, 0.99345, 2.9515, 0.25069, 0.12098
0.0020106, -0.04972, 0.10296, 0.99344, 2.9521, 0.24854, 0.12049
0.0019832, -0.049697, 0.10283, 0.99346, 2.9557, 0.25031, 0.12124
0.0022227, -0.049581, 0.10256, 0.99349, 2.9519, 0.25204, 0.12242
0.0014917, -0.049345, 0.10271, 0.99349, 2.9511, 0.25207, 0.12521
0.0015529, -0.049284, 0.1025, 0.99351, 2.9495, 0.25234, 0.12506
0.0016036, -0.049231, 0.10263, 0.9935, 2.9473, 0.25285, 0.12699
0.0016429, -0.049203, 0.10283, 0.99348, 2.9485, 0.25617, 0.12931
0.0017715, -0.049375, 0.10286, 0.99347, 2.9466, 0.25616, 0.12818
0.0020362, -0.04951, 0.10287, 0.99346, 2.9474, 0.25193, 0.12678
